Данные по сигналу Мгновенный расход ИЛ №1 (т/ч) (т/ч):,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Дата: с 21.12.2017 по 25.12.2018 23:59:59,,,,,,
Время,Значение,Качество,,,,
2018-07-09 18:59:59.999000,0,Хорошее,,,,
2018-07-09 19:59:59.999000,0,Хорошее,,,,
2018-07-09 20:59:59.999000,0,Хорошее,,,,
2018-07-09 21:59:59.999000,0,Хорошее,,,,
2018-07-09 22:59:59.999000,0,Хорошее,,,,
2018-07-09 23:59:59.999000,0,Хорошее,,,,
2018-07-10 00:59:59.999000,0,Хорошее,,,,
2018-07-10 01:59:59.999000,0,Хорошее,,,,
2018-07-10 02:59:59.999000,0,Хорошее,,,,
2018-07-10 03:59:59.999000,0,Хорошее,,,,
2018-07-10 04:59:59.999000,0,Хорошее,,,,
2018-07-10 05:59:59.999000,0,Хорошее,,,,
2018-07-10 06:59:59.999000,0,Хорошее,,,,
2018-07-10 07:59:59.999000,0,Хорошее,,,,
2018-07-10 08:59:59.999000,0,Хорошее,,,,
2018-07-10 09:59:59.999000,0,Хорошее,,,,
2018-07-10 10:59:59.999000,0,Хорошее,,,,
2018-07-10 11:59:59.999000,0,Хорошее,,,,
2018-07-10 12:59:59.999000,0,Хорошее,,,,
2018-07-10 13:59:59.999000,0,Хорошее,,,,
2018-07-10 14:59:59.999000,0,Хорошее,,,,
2018-07-10 15:59:59.999000,0,Хорошее,,,,
2018-07-10 16:59:59.999000,0,Плохое,,,,
2018-07-10 17:59:59.999000,0,Хорошее,,,,
2018-07-10 18:59:59.999000,0,Хорошее,,,,
2018-07-10 19:59:59.999000,0,Хорошее,,,,
2018-07-10 20:59:59.999000,0,Хорошее,,,,
2018-07-10 21:59:59.999000,0,Хорошее,,,,
2018-07-10 22:59:59.999000,0,Хорошее,,,,
2018-07-10 23:59:59.999000,0,Хорошее,,,,
2018-07-11 00:59:59.999000,0,Хорошее,,,,
2018-07-11 01:59:59.999000,0,Хорошее,,,,
2018-07-11 02:59:59.999000,0,Хорошее,,,,
2018-07-11 03:59:59.999000,0,Хорошее,,,,
2018-07-11 04:59:59.999000,0,Хорошее,,,,
2018-07-11 05:59:59.999000,0,Хорошее,,,,
2018-07-11 06:59:59.999000,0,Хорошее,,,,
2018-07-11 07:59:59.999000,0,Хорошее,,,,
2018-07-11 08:59:59.999000,0,Хорошее,,,,
2018-07-11 09:59:59.999000,0,Хорошее,,,,
2018-07-11 10:59:59.999000,0,Хорошее,,,,
2018-07-11 11:59:59.999000,0,Хорошее,,,,
2018-07-11 12:59:59.999000,0,Хорошее,,,,
2018-07-11 13:59:59.999000,0,Хорошее,,,,
2018-07-11 14:59:59.999000,0,Хорошее,,,,
2018-07-11 15:59:59.999000,0,Хорошее,,,,
2018-07-11 16:59:59.999000,0,Хорошее,,,,
2018-07-11 17:59:59.999000,0,Хорошее,,,,
2018-07-11 18:59:59.999000,0,Хорошее,,,,
2018-07-11 19:59:59.999000,0,Хорошее,,,,
2018-07-11 20:59:59.999000,0,Хорошее,,,,
2018-07-11 21:59:59.999000,0,Хорошее,,,,
2018-07-11 22:59:59.999000,0,Хорошее,,,,
2018-07-11 23:59:59.999000,0,Хорошее,,,,
2018-07-12 00:59:59.999000,0,Хорошее,,,,
2018-07-12 01:59:59.999000,0,Хорошее,,,,
2018-07-12 02:59:59.999000,0,Хорошее,,,,
2018-07-12 03:59:59.999000,0,Хорошее,,,,
2018-07-12 04:59:59.999000,0,Хорошее,,,,
2018-07-12 05:59:59.999000,0,Хорошее,,,,
2018-07-12 06:59:59.999000,0,Хорошее,,,,
2018-07-12 07:59:59.999000,0,Хорошее,,,,
2018-07-12 08:59:59.999000,0,Хорошее,,,,
2018-07-12 09:59:59.999000,0,Хорошее,,,,
2018-07-12 10:59:59.999000,0,Хорошее,,,,
2018-07-12 11:59:59.999000,0,Хорошее,,,,
2018-07-12 12:59:59.999000,0,Хорошее,,,,
2018-07-12 13:59:59.999000,0,Хорошее,,,,
2018-07-12 14:59:59.999000,0,Хорошее,,,,
2018-07-12 15:59:59.999000,0,Хорошее,,,,
2018-07-12 16:59:59.999000,0,Хорошее,,,,
2018-07-12 17:59:59.999000,0,Хорошее,,,,
2018-07-12 18:59:59.999000,0,Хорошее,,,,
2018-07-12 19:59:59.999000,0,Хорошее,,,,
2018-07-12 20:59:59.999000,0,Хорошее,,,,
2018-07-12 21:59:59.999000,0,Хорошее,,,,
2018-07-12 22:59:59.999000,0,Хорошее,,,,
2018-07-12 23:59:59.999000,0,Хорошее,,,,
2018-07-13 00:59:59.999000,0,Хорошее,,,,
2018-07-13 01:59:59.999000,0,Хорошее,,,,
2018-07-13 02:59:59.999000,0,Хорошее,,,,
2018-07-13 03:59:59.999000,0,Хорошее,,,,
2018-07-13 04:59:59.999000,0,Хорошее,,,,
2018-07-13 05:59:59.999000,0,Хорошее,,,,
2018-07-13 06:59:59.999000,0,Хорошее,,,,
2018-07-13 07:59:59.999000,0,Хорошее,,,,
2018-07-13 08:59:59.999000,0,Плохое,,,,
2018-07-13 09:59:59.999000,535.3052978515625,Хорошее,,,,
2018-07-13 10:59:59.999000,465.9365539550781,Хорошее,,,,
2018-07-13 11:59:59.999000,535.508544921875,Хорошее,,,,
2018-07-13 12:59:59.999000,535.429931640625,Хорошее,,,,
2018-07-13 13:59:59.999000,535.4693603515625,Хорошее,,,,
2018-07-13 14:59:59.999000,535.9134521484375,Хорошее,,,,
2018-07-13 15:59:59.999000,543.8108520507812,Хорошее,,,,
2018-07-13 16:59:59.999000,536.0074462890625,Хорошее,,,,
2018-07-13 17:59:59.999000,541.1109619140625,Хорошее,,,,
2018-07-13 18:59:59.999000,533.98388671875,Хорошее,,,,
2018-07-13 19:59:59.999000,544.260986328125,Хорошее,,,,
2018-07-13 20:59:59.999000,543.391845703125,Хорошее,,,,
2018-07-13 21:59:59.999000,532.3905029296875,Хорошее,,,,
2018-07-13 22:59:59.999000,535.6492919921875,Хорошее,,,,
2018-07-13 23:59:59.999000,535.5783081054688,Хорошее,,,,
2018-07-14 00:59:59.999000,546.5328369140625,Хорошее,,,,
2018-07-14 01:59:59.999000,543.5858764648438,Хорошее,,,,
2018-07-14 02:59:59.999000,533.3468017578125,Хорошее,,,,
2018-07-14 03:59:59.999000,535.4324340820312,Хорошее,,,,
2018-07-14 04:59:59.999000,544.0654296875,Хорошее,,,,
2018-07-14 05:59:59.999000,538.2596435546875,Хорошее,,,,
2018-07-14 06:59:59.999000,535.291259765625,Хорошее,,,,
2018-07-14 07:59:59.999000,537.8349609375,Хорошее,,,,
2018-07-14 08:59:59.999000,535.11376953125,Хорошее,,,,
2018-07-14 09:59:59.999000,543.1624145507812,Хорошее,,,,
2018-07-14 10:59:59.999000,543.1281127929688,Хорошее,,,,
2018-07-14 11:59:59.999000,550.95849609375,Хорошее,,,,
2018-07-14 12:59:59.999000,542.9721069335938,Хорошее,,,,
2018-07-14 13:59:59.999000,540.7393188476562,Хорошее,,,,
2018-07-14 14:59:59.999000,536.0424194335938,Хорошее,,,,
2018-07-14 15:59:59.999000,543.2503051757812,Хорошее,,,,
2018-07-14 16:59:59.999000,536.3440551757812,Хорошее,,,,
2018-07-14 17:59:59.999000,540.8141479492188,Хорошее,,,,
2018-07-14 18:59:59.999000,543.9627075195312,Хорошее,,,,
2018-07-14 19:59:59.999000,542.98583984375,Хорошее,,,,
2018-07-14 20:59:59.999000,546.0921020507812,Хорошее,,,,
2018-07-14 21:59:59.999000,546.2300415039062,Хорошее,,,,
2018-07-14 22:59:59.999000,541.8273315429688,Хорошее,,,,
2018-07-14 23:59:59.999000,535.0020751953125,Хорошее,,,,
2018-07-15 00:59:59.999000,541.7728881835938,Хорошее,,,,
2018-07-15 01:59:59.999000,542.3801879882812,Хорошее,,,,
2018-07-15 02:59:59.999000,534.8442993164062,Хорошее,,,,
2018-07-15 03:59:59.999000,529.4324340820312,Хорошее,,,,
2018-07-15 04:59:59.999000,535.6871948242188,Хорошее,,,,
2018-07-15 05:59:59.999000,541.5990600585938,Хорошее,,,,
2018-07-15 06:59:59.999000,540.0794067382812,Хорошее,,,,
2018-07-15 07:59:59.999000,539.9837646484375,Хорошее,,,,
2018-07-15 08:59:59.999000,540.2443237304688,Хорошее,,,,
2018-07-15 09:59:59.999000,535.2805786132812,Хорошее,,,,
2018-07-15 10:59:59.999000,540.396240234375,Хорошее,,,,
2018-07-15 11:59:59.999000,546.415771484375,Хорошее,,,,
2018-07-15 12:59:59.999000,544.6052856445312,Хорошее,,,,
2018-07-15 13:59:59.999000,543.466552734375,Хорошее,,,,
2018-07-15 14:59:59.999000,546.3571166992188,Хорошее,,,,
2018-07-15 15:59:59.999000,550.728271484375,Хорошее,,,,
2018-07-15 16:59:59.999000,538.1650390625,Хорошее,,,,
2018-07-15 17:59:59.999000,534.9070434570312,Хорошее,,,,
2018-07-15 18:59:59.999000,534.6526489257812,Хорошее,,,,
2018-07-15 19:59:59.999000,542.581787109375,Хорошее,,,,
2018-07-15 20:59:59.999000,542.5868530273438,Хорошее,,,,
2018-07-15 21:59:59.999000,535.3242797851562,Хорошее,,,,
2018-07-15 22:59:59.999000,543.0146484375,Хорошее,,,,
2018-07-15 23:59:59.999000,543.0751342773438,Хорошее,,,,
2018-07-16 00:59:59.999000,746.3577880859375,Хорошее,,,,
2018-07-16 01:59:59.999000,768.713623046875,Хорошее,,,,
2018-07-16 02:59:59.999000,759.4240112304688,Хорошее,,,,
2018-07-16 03:59:59.999000,754.9061889648438,Хорошее,,,,
2018-07-16 04:59:59.999000,750.3048706054688,Хорошее,,,,
2018-07-16 05:59:59.999000,745.6895751953125,Хорошее,,,,
2018-07-16 06:59:59.999000,534.7957153320312,Хорошее,,,,
2018-07-16 07:59:59.999000,536.1939697265625,Хорошее,,,,
2018-07-16 08:59:59.999000,524.9915771484375,Хорошее,,,,
2018-07-16 09:59:59.999000,519.1172485351562,Хорошее,,,,
2018-07-16 10:59:59.999000,536.3480224609375,Хорошее,,,,
2018-07-16 11:59:59.999000,541.084716796875,Хорошее,,,,
2018-07-16 12:59:59.999000,616.473388671875,Хорошее,,,,
2018-07-16 13:59:59.999000,519.4261474609375,Хорошее,,,,
2018-07-16 14:59:59.999000,506.00555419921875,Хорошее,,,,
2018-07-16 15:59:59.999000,510.4107971191406,Хорошее,,,,
2018-07-16 16:59:59.999000,547.7557373046875,Хорошее,,,,
2018-07-16 17:59:59.999000,519.054443359375,Хорошее,,,,
2018-07-16 18:59:59.999000,510.421875,Хорошее,,,,
2018-07-16 19:59:59.999000,514.775390625,Хорошее,,,,
2018-07-16 20:59:59.999000,514.6521606445312,Хорошее,,,,
2018-07-16 21:59:59.999000,519.2237548828125,Хорошее,,,,
2018-07-16 22:59:59.999000,505.9509582519531,Хорошее,,,,
2018-07-16 23:59:59.999000,519.1935424804688,Хорошее,,,,
2018-07-17 00:59:59.999000,514.656982421875,Хорошее,,,,
2018-07-17 01:59:59.999000,519.1236572265625,Хорошее,,,,
2018-07-17 02:59:59.999000,505.79998779296875,Хорошее,,,,
2018-07-17 03:59:59.999000,519.0335083007812,Хорошее,,,,
2018-07-17 04:59:59.999000,519.0681762695312,Хорошее,,,,
2018-07-17 05:59:59.999000,505.8087463378906,Хорошее,,,,
2018-07-17 06:59:59.999000,519.1631469726562,Хорошее,,,,
2018-07-17 07:59:59.999000,519.3002319335938,Хорошее,,,,
2018-07-17 08:59:59.999000,519.2221069335938,Хорошее,,,,
2018-07-17 09:59:59.999000,519.256103515625,Хорошее,,,,
2018-07-17 10:59:59.999000,510.293701171875,Хорошее,,,,
2018-07-17 11:59:59.999000,518.9542846679688,Хорошее,,,,
2018-07-17 12:59:59.999000,0,Хорошее,,,,
2018-07-17 13:59:59.999000,0,Хорошее,,,,
2018-07-17 14:59:59.999000,0,Хорошее,,,,
2018-07-17 15:59:59.999000,0,Хорошее,,,,
2018-07-17 16:59:59.999000,0,Хорошее,,,,
2018-07-17 17:59:59.999000,0,Хорошее,,,,
2018-07-17 18:59:59.999000,0,Хорошее,,,,
2018-07-17 19:59:59.999000,0,Хорошее,,,,
2018-07-17 20:59:59.999000,0,Хорошее,,,,
2018-07-17 21:59:59.999000,0,Хорошее,,,,
2018-07-17 22:59:59.999000,0,Хорошее,,,,
2018-07-17 23:59:59.999000,0,Хорошее,,,,
2018-07-18 00:59:59.999000,0,Хорошее,,,,
2018-07-18 01:59:59.999000,0,Хорошее,,,,
2018-07-18 02:59:59.999000,0,Хорошее,,,,
2018-07-18 03:59:59.999000,0,Хорошее,,,,
2018-07-18 04:59:59.999000,0,Хорошее,,,,
2018-07-18 05:59:59.999000,0,Хорошее,,,,
2018-07-18 06:59:59.999000,0,Хорошее,,,,
2018-07-18 07:59:59.999000,0,Хорошее,,,,
2018-07-18 08:59:59.999000,0,Хорошее,,,,
2018-07-18 09:59:59.999000,0,Хорошее,,,,
2018-07-18 10:59:59.999000,0,Хорошее,,,,
2018-07-18 11:59:59.999000,0,Хорошее,,,,
2018-07-18 12:59:59.999000,0,Хорошее,,,,
2018-07-18 13:59:59.999000,0,Хорошее,,,,
2018-07-18 14:59:59.999000,0,Хорошее,,,,
2018-07-18 15:59:59.999000,0,Хорошее,,,,
2018-07-18 16:59:59.999000,0,Хорошее,,,,
2018-07-18 17:59:59.999000,0,Хорошее,,,,
2018-07-18 18:59:59.999000,0,Хорошее,,,,
2018-07-18 19:59:59.999000,0,Хорошее,,,,
2018-07-18 20:59:59.999000,0,Хорошее,,,,
2018-07-18 21:59:59.999000,0,Хорошее,,,,
2018-07-18 22:59:59.999000,0,Хорошее,,,,
2018-07-18 23:59:59.999000,0,Хорошее,,,,
2018-07-19 00:59:59.999000,0,Хорошее,,,,
2018-07-19 01:59:59.999000,0,Хорошее,,,,
2018-07-19 02:59:59.999000,0,Хорошее,,,,
2018-07-19 03:59:59.999000,0,Хорошее,,,,
2018-07-19 04:59:59.999000,0,Хорошее,,,,
2018-07-19 05:59:59.999000,0,Хорошее,,,,
2018-07-19 06:59:59.999000,0,Хорошее,,,,
2018-07-19 07:59:59.999000,0,Хорошее,,,,
2018-07-19 08:59:59.999000,0,Хорошее,,,,
2018-07-19 09:59:59.999000,0,Хорошее,,,,
2018-07-19 10:59:59.999000,0,Хорошее,,,,
2018-07-19 11:59:59.999000,0,Хорошее,,,,
2018-07-19 12:59:59.999000,0,Хорошее,,,,
2018-07-19 13:59:59.999000,0,Хорошее,,,,
2018-07-19 14:59:59.999000,0,Хорошее,,,,
2018-07-19 15:59:59.999000,0,Хорошее,,,,
2018-07-19 16:59:59.999000,0,Хорошее,,,,
2018-07-19 17:59:59.999000,0,Хорошее,,,,
2018-07-19 18:59:59.999000,0,Хорошее,,,,
2018-07-19 19:59:59.999000,0,Хорошее,,,,
2018-07-19 20:59:59.999000,0,Хорошее,,,,
2018-07-19 21:59:59.999000,0,Хорошее,,,,
2018-07-19 22:59:59.999000,0,Хорошее,,,,
2018-07-19 23:59:59.999000,0,Хорошее,,,,
2018-07-20 00:59:59.999000,0,Хорошее,,,,
2018-07-20 01:59:59.999000,0,Хорошее,,,,
2018-07-20 02:59:59.999000,0,Хорошее,,,,
2018-07-20 03:59:59.999000,0,Хорошее,,,,
2018-07-20 04:59:59.999000,0,Хорошее,,,,
2018-07-20 05:59:59.999000,0,Хорошее,,,,
2018-07-20 06:59:59.999000,0,Хорошее,,,,
2018-07-20 07:59:59.999000,0,Хорошее,,,,
2018-07-20 08:59:59.999000,0,Хорошее,,,,
2018-07-20 09:59:59.999000,0,Хорошее,,,,
2018-07-20 10:59:59.999000,0,Хорошее,,,,
2018-07-20 11:59:59.999000,0,Хорошее,,,,
2018-07-20 12:59:59.999000,0,Хорошее,,,,
2018-07-20 13:59:59.999000,0,Хорошее,,,,
2018-07-20 14:59:59.999000,0,Хорошее,,,,
2018-07-20 15:59:59.999000,0,Хорошее,,,,
2018-07-20 16:59:59.999000,0,Хорошее,,,,
2018-07-20 17:59:59.999000,0,Хорошее,,,,
2018-07-20 18:59:59.999000,0,Хорошее,,,,
2018-07-20 19:59:59.999000,0,Хорошее,,,,
2018-07-20 20:59:59.999000,0,Хорошее,,,,
2018-07-20 21:59:59.999000,0,Хорошее,,,,
2018-07-20 22:59:59.999000,0,Хорошее,,,,
2018-07-20 23:59:59.999000,0,Хорошее,,,,
2018-07-21 00:59:59.999000,0,Хорошее,,,,
2018-07-21 01:59:59.999000,0,Хорошее,,,,
2018-07-21 02:59:59.999000,0,Хорошее,,,,
2018-07-21 03:59:59.999000,0,Хорошее,,,,
2018-07-21 04:59:59.999000,0,Хорошее,,,,
2018-07-21 05:59:59.999000,0,Хорошее,,,,
2018-07-21 06:59:59.999000,0,Хорошее,,,,
2018-07-21 07:59:59.999000,0,Хорошее,,,,
2018-07-21 08:59:59.999000,0,Хорошее,,,,
2018-07-21 09:59:59.999000,0,Хорошее,,,,
2018-07-21 10:59:59.999000,0,Хорошее,,,,
2018-07-21 11:59:59.999000,0,Хорошее,,,,
2018-07-21 12:59:59.999000,0,Хорошее,,,,
2018-07-21 13:59:59.999000,0,Хорошее,,,,
2018-07-21 14:59:59.999000,0,Хорошее,,,,
2018-07-21 15:59:59.999000,0,Хорошее,,,,
2018-07-21 16:59:59.999000,0,Хорошее,,,,
2018-07-21 17:59:59.999000,0,Хорошее,,,,
2018-07-21 18:59:59.999000,0,Хорошее,,,,
2018-07-21 19:59:59.999000,0,Хорошее,,,,
2018-07-21 20:59:59.999000,0,Хорошее,,,,
2018-07-21 21:59:59.999000,0,Хорошее,,,,
2018-07-21 22:59:59.999000,0,Хорошее,,,,
2018-07-21 23:59:59.999000,0,Хорошее,,,,
2018-07-22 00:59:59.999000,0,Хорошее,,,,
2018-07-22 01:59:59.999000,0,Хорошее,,,,
2018-07-22 02:59:59.999000,0,Хорошее,,,,
2018-07-22 03:59:59.999000,0,Хорошее,,,,
2018-07-22 04:59:59.999000,0,Хорошее,,,,
2018-07-22 05:59:59.999000,0,Хорошее,,,,
2018-07-22 06:59:59.999000,0,Хорошее,,,,
2018-07-22 07:59:59.999000,0,Хорошее,,,,
2018-07-22 08:59:59.999000,0,Хорошее,,,,
2018-07-22 09:59:59.999000,0,Хорошее,,,,
2018-07-22 10:59:59.999000,0,Хорошее,,,,
2018-07-22 11:59:59.999000,0,Хорошее,,,,
2018-07-22 12:59:59.999000,0,Хорошее,,,,
2018-07-22 13:59:59.999000,0,Хорошее,,,,
2018-07-22 14:59:59.999000,0,Хорошее,,,,
2018-07-22 15:59:59.999000,0,Хорошее,,,,
2018-07-22 16:59:59.999000,0,Хорошее,,,,
2018-07-22 17:59:59.999000,0,Хорошее,,,,
2018-07-22 18:59:59.999000,0,Хорошее,,,,
2018-07-22 19:59:59.999000,0,Хорошее,,,,
2018-07-22 20:59:59.999000,0,Хорошее,,,,
2018-07-22 21:59:59.999000,0,Хорошее,,,,
2018-07-22 22:59:59.999000,0,Хорошее,,,,
2018-07-22 23:59:59.999000,0,Хорошее,,,,
2018-07-23 00:59:59.999000,0,Хорошее,,,,
2018-07-23 01:59:59.999000,0,Хорошее,,,,
2018-07-23 02:59:59.999000,0,Хорошее,,,,
2018-07-23 03:59:59.999000,0,Хорошее,,,,
2018-07-23 04:59:59.999000,0,Хорошее,,,,
2018-07-23 05:59:59.999000,0,Хорошее,,,,
2018-07-23 06:59:59.999000,0,Хорошее,,,,
2018-07-23 07:59:59.999000,0,Хорошее,,,,
2018-07-23 08:59:59.999000,0,Хорошее,,,,
2018-07-23 09:59:59.999000,0,Хорошее,,,,
2018-07-23 10:59:59.999000,0,Хорошее,,,,
2018-07-23 11:59:59.999000,0,Хорошее,,,,
2018-07-23 12:59:59.999000,0,Хорошее,,,,
2018-07-23 13:59:59.999000,0,Хорошее,,,,
2018-07-23 14:59:59.999000,0,Хорошее,,,,
2018-07-23 15:59:59.999000,0,Хорошее,,,,
2018-07-23 16:59:59.999000,0,Хорошее,,,,
2018-07-23 17:59:59.999000,0,Хорошее,,,,
2018-07-23 18:59:59.999000,0,Хорошее,,,,
2018-07-23 19:59:59.999000,0,Хорошее,,,,
2018-07-23 20:59:59.999000,0,Хорошее,,,,
2018-07-23 21:59:59.999000,0,Хорошее,,,,
2018-07-23 22:59:59.999000,0,Хорошее,,,,
2018-07-23 23:59:59.999000,0,Хорошее,,,,
2018-07-24 00:59:59.999000,0,Хорошее,,,,
2018-07-24 01:59:59.999000,0,Хорошее,,,,
2018-07-24 02:59:59.999000,0,Хорошее,,,,
2018-07-24 03:59:59.999000,0,Хорошее,,,,
2018-07-24 04:59:59.999000,0,Хорошее,,,,
2018-07-24 05:59:59.999000,0,Хорошее,,,,
2018-07-24 06:59:59.999000,0,Хорошее,,,,
2018-07-24 07:59:59.999000,0,Хорошее,,,,
2018-07-24 08:59:59.999000,0,Хорошее,,,,
2018-07-24 09:59:59.999000,0,Хорошее,,,,
2018-07-24 10:59:59.999000,0,Хорошее,,,,
2018-07-24 11:59:59.999000,0,Хорошее,,,,
2018-07-24 12:59:59.999000,943.3900146484375,Хорошее,,,,
2018-07-24 13:59:59.999000,455.5926818847656,Хорошее,,,,
2018-07-24 14:59:59.999000,0,Хорошее,,,,
2018-07-24 15:59:59.999000,0,Хорошее,,,,
2018-07-24 16:59:59.999000,0,Хорошее,,,,
2018-07-24 17:59:59.999000,559.4598388671875,Хорошее,,,,
2018-07-24 18:59:59.999000,542.3111572265625,Хорошее,,,,
2018-07-24 19:59:59.999000,543.8873901367188,Хорошее,,,,
2018-07-24 20:59:59.999000,545.2471923828125,Хорошее,,,,
2018-07-24 21:59:59.999000,542.4693603515625,Хорошее,,,,
2018-07-24 22:59:59.999000,541.0514526367188,Хорошее,,,,
2018-07-24 23:59:59.999000,535.7966918945312,Хорошее,,,,
2018-07-25 00:59:59.999000,526.697021484375,Хорошее,,,,
2018-07-25 01:59:59.999000,535.3789672851562,Хорошее,,,,
2018-07-25 02:59:59.999000,531.900634765625,Хорошее,,,,
2018-07-25 03:59:59.999000,545.1387939453125,Хорошее,,,,
2018-07-25 04:59:59.999000,543.4154663085938,Хорошее,,,,
2018-07-25 05:59:59.999000,534.6834716796875,Хорошее,,,,
2018-07-25 06:59:59.999000,534.5856323242188,Хорошее,,,,
2018-07-25 07:59:59.999000,537.7586059570312,Хорошее,,,,
2018-07-25 08:59:59.999000,451.0102844238281,Хорошее,,,,
2018-07-25 09:59:59.999000,543.6795043945312,Хорошее,,,,
2018-07-25 10:59:59.999000,542.51025390625,Хорошее,,,,
2018-07-25 11:59:59.999000,542.51025390625,Плохое,,,,
2018-07-25 12:59:59.999000,552.6100463867188,Хорошее,,,,
2018-07-25 13:59:59.999000,536.6885986328125,Хорошее,,,,
2018-07-25 14:59:59.999000,548.8023071289062,Хорошее,,,,
2018-07-25 15:59:59.999000,547.6082763671875,Хорошее,,,,
2018-07-25 16:59:59.999000,547.7032470703125,Хорошее,,,,
2018-07-25 17:59:59.999000,538.77587890625,Хорошее,,,,
2018-07-25 18:59:59.999000,542.3702392578125,Хорошее,,,,
2018-07-25 19:59:59.999000,547.7017211914062,Хорошее,,,,
2018-07-25 20:59:59.999000,544.3641357421875,Хорошее,,,,
2018-07-25 21:59:59.999000,538.1447143554688,Хорошее,,,,
2018-07-25 22:59:59.999000,533.5228271484375,Хорошее,,,,
2018-07-25 23:59:59.999000,545.8132934570312,Хорошее,,,,
2018-07-26 00:59:59.999000,545.0408935546875,Хорошее,,,,
2018-07-26 01:59:59.999000,526.61376953125,Хорошее,,,,
2018-07-26 02:59:59.999000,526.102294921875,Хорошее,,,,
2018-07-26 03:59:59.999000,532.0858764648438,Хорошее,,,,
2018-07-26 04:59:59.999000,534.1077270507812,Хорошее,,,,
2018-07-26 05:59:59.999000,527.6025390625,Хорошее,,,,
2018-07-26 06:59:59.999000,531.6311645507812,Хорошее,,,,
2018-07-26 07:59:59.999000,524.6663208007812,Хорошее,,,,
2018-07-26 08:59:59.999000,529.135498046875,Плохое,,,,
2018-07-26 09:59:59.999000,520.3226318359375,Хорошее,,,,
2018-07-26 10:59:59.999000,519.9747924804688,Хорошее,,,,
2018-07-26 11:59:59.999000,537.15869140625,Хорошее,,,,
2018-07-26 12:59:59.999000,528.7084350585938,Хорошее,,,,
2018-07-26 13:59:59.999000,531.4122924804688,Хорошее,,,,
2018-07-26 14:59:59.999000,541.3955078125,Хорошее,,,,
2018-07-26 15:59:59.999000,541.2077026367188,Хорошее,,,,
2018-07-26 16:59:59.999000,535.6541748046875,Хорошее,,,,
2018-07-26 17:59:59.999000,535.7586059570312,Хорошее,,,,
2018-07-26 18:59:59.999000,551.8974609375,Хорошее,,,,
2018-07-26 19:59:59.999000,552.1492309570312,Хорошее,,,,
2018-07-26 20:59:59.999000,541.0715942382812,Хорошее,,,,
2018-07-26 21:59:59.999000,545.5758056640625,Хорошее,,,,
2018-07-26 22:59:59.999000,547.2191162109375,Хорошее,,,,
2018-07-26 23:59:59.999000,0,Хорошее,,,,
2018-07-27 00:59:59.999000,543.5357055664062,Хорошее,,,,
2018-07-27 01:59:59.999000,531.8612670898438,Хорошее,,,,
2018-07-27 02:59:59.999000,543.2455444335938,Хорошее,,,,
2018-07-27 03:59:59.999000,535.5421752929688,Хорошее,,,,
2018-07-27 04:59:59.999000,543.4722900390625,Хорошее,,,,
2018-07-27 05:59:59.999000,525.2003784179688,Хорошее,,,,
2018-07-27 06:59:59.999000,538.7147216796875,Хорошее,,,,
2018-07-27 07:59:59.999000,523.17578125,Хорошее,,,,
2018-07-27 08:59:59.999000,530.3880615234375,Хорошее,,,,
2018-07-27 09:59:59.999000,541.28271484375,Хорошее,,,,
2018-07-27 10:59:59.999000,534.3858032226562,Хорошее,,,,
2018-07-27 11:59:59.999000,545.565185546875,Хорошее,,,,
2018-07-27 12:59:59.999000,535.5159912109375,Хорошее,,,,
2018-07-27 13:59:59.999000,528.011962890625,Хорошее,,,,
2018-07-27 14:59:59.999000,527.8176879882812,Хорошее,,,,
2018-07-27 15:59:59.999000,543.46875,Хорошее,,,,
2018-07-27 16:59:59.999000,535.5397338867188,Хорошее,,,,
2018-07-27 17:59:59.999000,535.4718627929688,Хорошее,,,,
2018-07-27 18:59:59.999000,526.6513671875,Хорошее,,,,
2018-07-27 19:59:59.999000,531.131103515625,Хорошее,,,,
2018-07-27 20:59:59.999000,537.832763671875,Хорошее,,,,
2018-07-27 21:59:59.999000,527.5853881835938,Хорошее,,,,
2018-07-27 22:59:59.999000,551.7274780273438,Хорошее,,,,
2018-07-27 23:59:59.999000,532.8812866210938,Хорошее,,,,
2018-07-28 00:59:59.999000,547.9321899414062,Хорошее,,,,
2018-07-28 01:59:59.999000,540.9982299804688,Хорошее,,,,
2018-07-28 02:59:59.999000,519.9862060546875,Хорошее,,,,
2018-07-28 03:59:59.999000,536.9091796875,Хорошее,,,,
2018-07-28 04:59:59.999000,533.8017578125,Хорошее,,,,
2018-07-28 05:59:59.999000,543.2179565429688,Хорошее,,,,
2018-07-28 06:59:59.999000,535.43994140625,Хорошее,,,,
2018-07-28 07:59:59.999000,545.3390502929688,Хорошее,,,,
2018-07-28 08:59:59.999000,466.4337158203125,Хорошее,,,,
2018-07-28 09:59:59.999000,559.9683227539062,Хорошее,,,,
2018-07-28 10:59:59.999000,547.8096923828125,Хорошее,,,,
2018-07-28 11:59:59.999000,537.8565673828125,Хорошее,,,,
2018-07-28 12:59:59.999000,533.2428588867188,Хорошее,,,,
2018-07-28 13:59:59.999000,519.9154663085938,Хорошее,,,,
2018-07-28 14:59:59.999000,520.0266723632812,Хорошее,,,,
2018-07-28 15:59:59.999000,520.044921875,Хорошее,,,,
2018-07-28 16:59:59.999000,533.4954833984375,Хорошее,,,,
